tv_id,symbol,description,exchange,type,quote_currency,typespecs,provider_id,prefix,pro_name,original_name,logo_logoid,logo_logoid2
KUCOIN:OGNBTC,OGNBTC,Origin Protocol / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCOGN,crypto/XTVCBTC
KUCOIN:SCRTBTC,SCRTBTC,Secret / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCSCRT,crypto/XTVCBTC
KUCOIN:SOLVUSDT,SOLVUSDT,Solv Protocol / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCSOLV,crypto/XTVCUSDT
KUCOIN:USD1USDT,USD1USDT,World Liberty Financial USD / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCUSD1W,crypto/XTVCUSDT
KUCOIN:USDPUSDT,USDPUSDT,Pax Dollar / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCUSDPPAXDOLLAR,crypto/XTVCUSDT
KUCOIN:WANUSDT,WANUSDT,Wanchain / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCWAN,crypto/XTVCUSDT
KUCOIN:XL1USDT,XL1USDT,XL1 / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCXL1,crypto/XTVCUSDT
KUCOIN:XLABUSDT,XLABUSDT,Dexlab / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCXLABD,crypto/XTVCUSDT
KUCOIN:ZILUSDC,ZILUSDC,Zilliqa / USD Coin,KuCoin,spot,USDC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCZIL,crypto/XTVCUSDC
KUCOIN:ZKWASMUSDT,ZKWASMUSDT,ZKWASM / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCZKWASM,crypto/XTVCUSDT
KUCOIN:ALGOBTC,ALGOBTC,Algorand / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCALGO,crypto/XTVCBTC
KUCOIN:ANKRBTC,ANKRBTC,Ankr Network / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCANKR,crypto/XTVCBTC
KUCOIN:BAXETH,BAXETH,BABB / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCBAX,crypto/XTVCETH
KUCOIN:BUSD1,BUSD1,BUILDon / World Liberty Financial USD,KuCoin,spot,USD1,crypto,kucoin,KUCOIN,,,crypto/XTVCB,crypto/XTVCUSD1W
KUCOIN:FARTCOINUSDC,FARTCOINUSDC,Fartcoin / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCFARTCOIN,crypto/XTVCUSDC
KUCOIN:HBARUSDC,HBARUSDC,Hedera Hashgraph / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCHBAR,crypto/XTVCUSDC
KUCOIN:IOTXBTC,IOTXBTC,IoTeX / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCIOTX,crypto/XTVCBTC
KUCOIN:KACEUSDT,KACEUSDT,Fusionist / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCACEF,crypto/XTVCUSDT
KUCOIN:LDOUSDC,LDOUSDC,Lido DAO / USD Coin,KuCoin,spot,USDC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCLDO,crypto/XTVCUSDC
KUCOIN:MONPROUSDT,MONPROUSDT,MON Protocol / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCMONP,crypto/XTVCUSDT
KUCOIN:NEARBTC,NEARBTC,NEAR Protocol / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCNEAR,crypto/XTVCBTC
KUCOIN:PEPEUSDC,PEPEUSDC,Pepe / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCPEPE,crypto/XTVCUSDC
KUCOIN:PUNDIAIUSDT,PUNDIAIUSDT,Pundi AIFX Token / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCPUNDIAI,crypto/XTVCUSDT
KUCOIN:SNXBTC,SNXBTC,Synthetix Network Token / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCSNX,crypto/XTVCBTC
KUCOIN:SUIUSDC,SUIUSDC,SUI / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCSUI,crypto/XTVCUSDC
KUCOIN:AETH,AETH,Vaulta / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCAVU,crypto/XTVCETH
KUCOIN:ATOMUSDC,ATOMUSDC,Cosmos / USD Coin,KuCoin,spot,USDC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCATOM,crypto/XTVCUSDC
KUCOIN:AUSDC,AUSDC,Vaulta / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCAVU,crypto/XTVCUSDC
KUCOIN:BCHUSDC,BCHUSDC,Bitcoin Cash / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCBCH,crypto/XTVCUSDC
KUCOIN:DOGEKCS,DOGEKCS,Dogecoin / KuCoin Token,KuCoin,spot,KCS,crypto,kucoin,KUCOIN,,,crypto/XTVCDOGE,crypto/XTVCKCS
KUCOIN:HAIOUSDT,HAIOUSDT,HAiO / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCHAIO,crypto/XTVCUSDT
KUCOIN:INJUSDC,INJUSDC,Injective / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCINJ,crypto/XTVCUSDC
KUCOIN:KLVBTC,KLVBTC,Klever / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCKLV,crypto/XTVCBTC
KUCOIN:LTCKCS,LTCKCS,Litecoin / KuCoin Token,KuCoin,spot,KCS,crypto,kucoin,KUCOIN,,,crypto/XTVCLTC,crypto/XTVCKCS
KUCOIN:LTCUSDC,LTCUSDC,Litecoin / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCLTC,crypto/XTVCUSDC
KUCOIN:MANAETH,MANAETH,Decentraland / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCMANA,crypto/XTVCETH
KUCOIN:NAKAUSDC,NAKAUSDC,Nakamoto.Games / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCNAKA,crypto/XTVCUSDC
KUCOIN:ONTBTC,ONTBTC,Ontology / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCONT,crypto/XTVCBTC
KUCOIN:OPUSDC,OPUSDC,Optimism / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCOP,crypto/XTVCUSDC
KUCOIN:RUNEBTC,RUNEBTC,THORChain / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCRUNE,crypto/XTVCBTC
KUCOIN:STORJETH,STORJETH,Storj / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCSTORJ,crypto/XTVCETH
KUCOIN:TRUMPUSDC,TRUMPUSDC,OFFICIAL TRUMP / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCTRUMPOF,crypto/XTVCUSDC
KUCOIN:USDDUSDC,USDDUSDC,Decentralized USD / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCUSDD,crypto/XTVCUSDC
KUCOIN:USDGUSDT,USDGUSDT,Global Dollar / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCUSDGG,crypto/XTVCUSDT
KUCOIN:USDTBRL,USDTBRL,Tether / Brazilian Real,KuCoin,spot,BRL,crypto,kucoin,KUCOIN,,,crypto/XTVCUSDT,country/BR
KUCOIN:VRUSDC,VRUSDC,Victoria VR / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCVR,crypto/XTVCUSDC
KUCOIN:VSYSBTC,VSYSBTC,V Systems / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCVSYS,crypto/XTVCBTC
KUCOIN:WANBTC,WANBTC,Wanchain / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCWAN,crypto/XTVCBTC
KUCOIN:WBTCBTC,WBTCBTC,Wrapped Bitcoin / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCWBTC,crypto/XTVCBTC
KUCOIN:ADAKCS,ADAKCS,Cardano / KuCoin Token,KuCoin,spot,KCS,crypto,kucoin,KUCOIN,,,crypto/XTVCADA,crypto/XTVCKCS
KUCOIN:ADXUSDC,ADXUSDC,AdEx / USD Coin,KuCoin,spot,USDC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCADX,crypto/XTVCUSDC
KUCOIN:BNBKCS,BNBKCS,Binance Chain Native Token / KuCoin Token,KuCoin,spot,KCS,crypto,kucoin,KUCOIN,,,crypto/XTVCBNB,crypto/XTVCKCS
KUCOIN:DOTKCS,DOTKCS,Polkadot / KuCoin Token,KuCoin,spot,KCS,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCDOT,crypto/XTVCKCS
KUCOIN:EGLDBTC,EGLDBTC,MultiversX / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCEGLD,crypto/XTVCBTC
KUCOIN:ENAUSDC,ENAUSDC,Ethena / USD Coin,KuCoin,spot,USDC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCENA,crypto/XTVCUSDC
KUCOIN:ETCUSDC,ETCUSDC,Ethereum Classic / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCETC,crypto/XTVCUSDC
KUCOIN:FLUXUSDC,FLUXUSDC,flux / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCFLUX,crypto/XTVCUSDC
KUCOIN:ICXETH,ICXETH,icon / Ethereum,KuCoin,spot,ETH,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCICX,crypto/XTVCETH
KUCOIN:IOSTETH,IOSTETH,Internet of Services / Ethereum,KuCoin,spot,ETH,crypto,kucoin,KUCOIN,,,crypto/XTVCIOST,crypto/XTVCETH
KUCOIN:IOTXETH,IOTXETH,IoTeX / Ethereum,KuCoin,spot,ETH,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCIOTX,crypto/XTVCETH
KUCOIN:JASMYUSDC,JASMYUSDC,JasmyCoin / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCJASMY,crypto/XTVCUSDC
KUCOIN:KRLBTC,KRLBTC,Kryll / Bitcoin,KuCoin,spot,BTC,crypto,kucoin,KUCOIN,,,crypto/XTVCKRL,crypto/XTVCBTC
KUCOIN:LOTUSDT,LOTUSDT,League of Traders / Tether,KuCoin,spot,USDT,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCLOT,crypto/XTVCUSDT
KUCOIN:MOODENGUSDC,MOODENGUSDC,Moo Deng / USD Coin,KuCoin,spot,USDC,crypto,kucoin,KUCOIN,,,crypto/XTVCMOODENG,crypto/XTVCUSDC
KUCOIN:RLCBTC,RLCBTC,iExec RLC / Bitcoin,KuCoin,spot,BTC,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCRLC,crypto/XTVCBTC
KUCOIN:STREAMUSDT,STREAMUSDT,Streamflow / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCSTREAMF,crypto/XTVCUSDT
KUCOIN:PVTUSDT,PVTUSDT,Punkvism Token / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCPVTPU,crypto/XTVCUSDT
KUCOIN:SOLKCS,SOLKCS,Solana / KuCoin Token,KuCoin,spot,KCS,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCSOL,crypto/XTVCKCS
KUCOIN:SPACEUSD1,SPACEUSD1,Spacecoin / World Liberty Financial USD,KuCoin,spot,USD1,crypto,kucoin,KUCOIN,,,,
KUCOIN:BTCUSD1,BTCUSD1,Bitcoin / World Liberty Financial USD,KuCoin,spot,USD1,crypto,kucoin,KUCOIN,,,crypto/XTVCBTC,crypto/XTVCUSD1W
KUCOIN:HYPEKCS,HYPEKCS,Hyperliquid / KuCoin Token,KuCoin,spot,KCS,crypto,kucoin,KUCOIN,,,crypto/XTVCHYPEH,crypto/XTVCKCS
KUCOIN:XRPUSD1,XRPUSD1,Ripple / World Liberty Financial USD,KuCoin,spot,USD1,crypto,kucoin,KUCOIN,,,crypto/XTVCXRP,crypto/XTVCUSD1W
KUCOIN:BTCUSDG,BTCUSDG,Bitcoin / Global Dollar,KuCoin,spot,USDG,crypto,kucoin,KUCOIN,,,crypto/XTVCBTC,crypto/XTVCUSDGG
KUCOIN:EGL1USD1,EGL1USD1,EGL1 / World Liberty Financial USD,KuCoin,spot,USD1,crypto,kucoin,KUCOIN,,,crypto/XTVCEGL1,crypto/XTVCUSD1W
KUCOIN:ETHUSD1,ETHUSD1,Ethereum / World Liberty Financial USD,KuCoin,spot,USD1,crypto,kucoin,KUCOIN,,,crypto/XTVCETH,crypto/XTVCUSD1W
KUCOIN:PEPEKCS,PEPEKCS,Pepe / KuCoin Token,KuCoin,spot,KCS,crypto,kucoin,KUCOIN,,,crypto/XTVCPEPE,crypto/XTVCKCS
KUCOIN:SOLUSD1,SOLUSD1,Solana / World Liberty Financial USD,KuCoin,spot,USD1,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCSOL,crypto/XTVCUSD1W
KUCOIN:USDDTRX,USDDTRX,Decentralized USD / Tron,KuCoin,spot,TRX,crypto,kucoin,KUCOIN,,,crypto/XTVCUSDD,crypto/XTVCTRX
KUCOIN:WLFIUSD1,WLFIUSD1,World Liberty Financial / World Liberty Financial USD,KuCoin,spot,USD1,crypto,kucoin,KUCOIN,,,crypto/XTVCWLFIO,crypto/XTVCUSD1W
KUCOIN:DOGEUSD1,DOGEUSD1,Dogecoin / World Liberty Financial USD,KuCoin,spot,USD1,crypto,kucoin,KUCOIN,,,crypto/XTVCDOGE,crypto/XTVCUSD1W
KUCOIN:KLVTRX,KLVTRX,Klever / Tron,KuCoin,spot,TRX,crypto,kucoin,KUCOIN,,,crypto/XTVCKLV,crypto/XTVCTRX
KUCOIN:NFTTRX,NFTTRX,AINFT / Tron,KuCoin,spot,TRX,crypto,kucoin,KUCOIN,,,crypto/XTVCNFTAPENFT,crypto/XTVCTRX
KUCOIN:SUIKCS,SUIKCS,SUI / KuCoin Token,KuCoin,spot,KCS,crypto,kucoin,KUCOIN,,,crypto/XTVCSUI,crypto/XTVCKCS
KUCOIN:TRUMPUSD1,TRUMPUSD1,OFFICIAL TRUMP / World Liberty Financial USD,KuCoin,spot,USD1,crypto,kucoin,KUCOIN,,,crypto/XTVCTRUMPOF,crypto/XTVCUSD1W
KUCOIN:ADAUSD1,ADAUSD1,Cardano / World Liberty Financial USD,KuCoin,spot,USD1,crypto,kucoin,KUCOIN,,,crypto/XTVCADA,crypto/XTVCUSD1W
KUCOIN:TEAFIUSDT,TEAFIUSDT,Tea-Fi / Tether,KuCoin,spot,USDT,crypto,kucoin,KUCOIN,,,crypto/XTVCTEAF,crypto/XTVCUSDT
KUCOIN:WINTRX,WINTRX,WINk / Tron,KuCoin,spot,TRX,crypto|defi,kucoin,KUCOIN,,,crypto/XTVCWIN,crypto/XTVCTRX
